Volcano Name,Max. VEI,Country,Volcanic_Region,Volcano_type,Summit,Year,Latitude_value,Longitude_value
58,2,13,12,1,2435.0,2006,10.412,123.132
168,0,38,5,2,2361.0,2006,-11.75,43.38
81,3,19,8,1,5592.0,2006,-23.37,-67.73
136,3,10,10,1,2882.0,2006,55.972,160.595
32,2,17,8,1,5672.0,2006,-16.355,-70.903
39,1,8,3,1,2697.0,2006,10.2,-84.233
144,1,6,6,3,1499.0,2006,43.384,144.013
63,2,13,12,1,1535.0,2006,12.769,124.056
161,2,4,6,1,790.0,2006,16.35,145.67
172,1,14,13,1,516.0,2006,-29.27,-177.92
1,1,1,1,1,2910.0,2006,-7.54,110.446
117,0,34,5,1,2745.0,2006,-53.106,73.513
89,3,26,3,5,2569.0,2006,14.382,-90.601
45,1,4,9,1,2507.0,2006,56.17,-159.38
31,2,16,7,1,2334.0,2006,-5.05,151.33
56,1,13,12,1,2462.0,2006,13.257,123.685
137,1,6,6,1,775.0,2006,34.094,139.526
40,2,7,7,1,796.0,2006,-10.386,165.804
16,3,4,9,1,1730.0,2006,52.825,-169.944
18,1,1,1,1,1785.0,2005,1.112,124.737
173,1,1,1,5,1795.0,2005,0.75,124.42
108,1,32,18,1,3320.0,2005,37.748,14.999
174,3,4,9,10,1252.0,2005,59.363,-153.43
136,2,10,10,1,2882.0,2005,55.972,160.595
61,2,22,7,2,1496.0,2005,-15.389,167.835
168,3,38,5,2,2361.0,2005,-11.75,43.38
120,2,29,8,5,4276.0,2005,1.22,-77.37
3,2,3,3,1,1745.0,2005,12.702,-87.004
166,2,22,7,1,1413.0,2005,-16.507,168.346
48,3,12,8,2,1124.0,2005,-0.83,-91.17
151,2,16,7,1,564.0,2005,-5.416,150.027
6,0,5,5,2,2632.0,2005,-21.244,55.708
175,3,37,14,1,1401.0,2005,12.595,40.48
45,1,4,9,1,2507.0,2005,56.17,-159.38
56,0,13,12,1,2462.0,2005,13.257,123.685
176,0,27,4,4,-2500.0,2005,9.83,-104.3
140,2,3,3,1,1700.0,2005,11.538,-85.622
177,0,34,5,5,230.0,2005,-53.03,72.6
139,1,6,6,4,-29.0,2005,24.285,141.481
178,3,11,3,1,2381.0,2005,13.853,-89.63
44,2,20,1,1,354.0,2005,12.278,93.858
22,2,12,8,2,1476.0,2005,-0.37,-91.55
81,3,19,8,1,5592.0,2005,-23.37,-67.73
82,2,16,7,5,1330.0,2005,-5.525,148.42
18,2,1,1,1,1785.0,2005,1.112,124.737
168,2,38,5,2,2361.0,2005,-11.75,43.38
179,3,25,2,1,915.0,2005,16.72,-62.18
36,1,6,6,3,1592.0,2005,32.884,131.104
137,1,6,6,1,775.0,2005,34.094,139.526
160,2,1,1,1,2575.0,2005,-0.979,100.681
31,2,16,7,1,2334.0,2005,-5.05,151.33
16,2,4,9,1,1730.0,2005,52.825,-169.944
75,1,10,11,1,1781.0,2005,50.324,155.461
83,1,3,3,3,594.0,2005,11.985,-86.165
118,0,14,13,4,-132.0,2005,-25.887,-177.188
169,1,4,9,1,1518.0,2005,52.381,-174.166
6,0,5,5,2,2632.0,2005,-21.244,55.708
157,1,1,1,1,1661.0,2005,-8.676,122.455
166,2,22,7,1,1413.0,2005,-16.507,168.346
73,2,10,11,1,1103.0,2005,50.686,156.014
100,2,16,7,7,688.0,2005,-4.271,152.203
58,2,13,12,1,2435.0,2005,10.412,123.132
37,2,10,10,1,4754.0,2005,56.056,160.642
180,2,18,3,1,5393.0,2005,19.023,-98.622
45,2,4,9,1,2507.0,2005,56.17,-159.38
3,1,3,3,1,1745.0,2004,12.702,-87.004
137,1,6,6,1,775.0,2004,34.094,139.526
82,2,16,7,5,1330.0,2004,-5.525,148.42
150,2,12,8,1,3562.0,2004,-0.077,-77.656
12,1,3,3,1,1036.0,2004,12.606,-86.84
130,3,30,17,3,1719.0,2004,64.416,-17.316
101,4,16,7,1,1807.0,2004,-4.08,145.037
181,2,6,6,1,796.0,2004,29.638,129.714
18,3,1,1,1,1785.0,2004,1.112,124.737
74,2,1,1,1,3726.0,2004,-8.42,116.47
182,2,4,19,1,2549.0,2004,46.2,-122.18
166,2,22,7,1,1413.0,2004,-16.507,168.346
37,1,10,10,1,4754.0,2004,56.056,160.642
108,1,32,18,1,3320.0,2004,37.748,14.999
28,2,6,6,5,2568.0,2004,36.406,138.523
50,2,1,1,5,2885.0,2004,-0.38,100.474
94,1,19,8,1,2847.0,2004,-39.42,-71.93
183,0,25,16,1,365.0,2004,-37.42,-12.48
70,2,10,11,1,724.0,2004,48.98,153.48
89,3,26,3,5,2569.0,2004,14.382,-90.601
120,3,29,8,5,4276.0,2004,1.22,-77.37
169,1,4,9,1,1518.0,2004,52.381,-174.166
157,2,1,1,1,1661.0,2004,-8.676,122.455
184,1,39,5,2,1230.0,2004,-46.9,37.75
51,2,1,1,1,3800.0,2004,-1.697,101.264
4,2,1,1,1,2329.0,2004,-7.942,112.95
56,1,13,12,1,2462.0,2004,13.257,123.685
185,2,1,1,1,1318.0,2004,3.689,125.447
180,2,18,3,1,5393.0,2004,19.023,-98.622
158,0,1,1,1,1325.0,2004,1.488,127.63
52,2,21,14,2,3058.0,2004,-1.408,29.2
6,0,5,5,2,2632.0,2004,-21.244,55.708
31,2,16,7,1,2334.0,2004,-5.05,151.33
161,3,4,6,1,790.0,2004,16.35,145.67
41,2,1,1,1,1797.0,2004,2.781,125.407
12,1,3,3,1,1036.0,2004,12.606,-86.84
84,1,15,13,3,515.0,2004,-19.75,-175.07
9,1,7,7,4,-20.0,2004,-8.991,157.979
8,2,6,6,3,704.0,2004,30.793,130.305
179,3,25,2,1,915.0,2004,16.72,-62.18
186,1,6,6,1,2077.0,2004,43.418,142.686
30,2,4,9,1,2857.0,2004,54.756,-163.97
45,2,4,9,1,2507.0,2004,56.17,-159.38
187,2,22,7,1,833.0,2004,-16.68,168.37
108,1,32,18,1,3320.0,2004,37.748,14.999
157,1,1,1,1,1661.0,2004,-8.676,122.455
82,2,16,7,5,1330.0,2004,-5.525,148.42
136,3,10,10,1,2882.0,2004,55.972,160.595
36,1,6,6,3,1592.0,2004,32.884,131.104
101,1,16,7,1,1807.0,2003,-4.08,145.037
83,1,3,3,3,594.0,2003,11.985,-86.165
85,3,1,1,1,1580.0,2003,1.358,124.792
79,1,19,8,1,3180.0,2003,-36.868,-71.378
43,2,1,1,1,1715.0,2003,0.8,127.33
72,2,17,8,1,5960.0,2003,-15.787,-71.857
136,3,10,10,1,2882.0,2003,55.972,160.595
53,1,1,1,5,2565.0,2003,-7.2,109.879
36,1,6,6,3,1592.0,2003,32.884,131.104
188,0,4,6,4,-517.0,2003,14.601,144.775
189,3,1,1,5,1095.0,2003,-8.365,122.833
3,1,3,3,1,1745.0,2003,12.702,-87.004
117,0,34,5,1,2745.0,2003,-53.106,73.513
166,3,22,7,1,1413.0,2003,-16.507,168.346
190,0,27,4,4,-2900.0,2003,10.73,-103.58
6,1,5,5,2,2632.0,2003,-21.244,55.708
191,2,1,1,1,1703.0,2003,-8.542,122.775
94,1,19,8,1,2847.0,2003,-39.42,-71.93
101,1,16,7,1,1807.0,2003,-4.08,145.037
161,3,4,6,1,790.0,2003,16.35,145.67
75,2,10,11,1,1781.0,2003,50.324,155.461
192,0,4,13,4,-592.0,2003,-14.215,-169.058
31,2,16,7,1,2334.0,2003,-5.05,151.33
118,0,14,13,4,-132.0,2003,-25.887,-177.188
159,2,19,8,1,3125.0,2003,-38.692,-71.729
56,2,13,12,1,2462.0,2003,13.257,123.685
108,1,32,18,1,3320.0,2003,37.748,14.999
58,1,13,12,1,2435.0,2003,10.412,123.132
8,2,6,6,3,704.0,2003,30.793,130.305
28,1,6,6,5,2568.0,2003,36.406,138.523
136,2,10,10,1,2882.0,2002,55.972,160.595
85,2,1,1,1,1580.0,2002,1.358,124.792
58,1,13,12,1,2435.0,2002,10.412,123.132
37,2,10,10,1,4754.0,2002,56.056,160.642
6,2,5,5,2,2632.0,2002,-21.244,55.708
193,2,1,1,1,2665.0,2002,-7.32,107.73
150,4,12,8,1,3562.0,2002,-0.077,-77.656
118,0,14,13,4,-132.0,2002,-25.887,-177.188
101,2,16,7,1,1807.0,2002,-4.08,145.037
108,3,32,18,1,3320.0,2002,37.748,14.999
81,2,19,8,1,5592.0,2002,-23.37,-67.73
12,0,3,3,1,1036.0,2002,12.606,-86.84
159,1,19,8,1,3125.0,2002,-38.692,-71.729
191,1,1,1,1,1703.0,2002,-8.542,122.775
56,1,13,12,1,2462.0,2002,13.257,123.685
194,1,12,8,1,4784.0,2002,-0.171,-78.598
100,2,16,7,7,688.0,2002,-4.271,152.203
195,4,1,1,1,725.0,2002,2.3,125.37
45,1,4,9,1,2507.0,2002,56.17,-159.38
31,2,16,7,1,2334.0,2002,-5.05,151.33
196,2,6,6,1,394.0,2002,30.484,140.303
121,3,16,7,3,724.0,2002,-5.576,150.516
52,2,21,14,2,3058.0,2002,-1.408,29.2
169,1,4,9,1,1518.0,2002,52.381,-174.166
13,2,1,1,1,3260.0,2002,-8.119,114.056
120,1,29,8,5,4276.0,2002,1.22,-77.37
89,1,26,3,5,2569.0,2002,14.382,-90.601
3,1,3,3,1,1745.0,2002,12.702,-87.004
82,2,16,7,5,1330.0,2002,-5.525,148.42
118,0,14,13,4,-132.0,2002,-25.887,-177.188
197,2,21,14,1,3470.0,2002,-1.52,29.25
8,2,6,6,3,704.0,2002,30.793,130.305
194,1,12,8,1,4784.0,2002,-0.171,-78.598
37,2,10,10,1,4754.0,2002,56.056,160.642
187,1,22,7,1,833.0,2002,-16.68,168.37
85,2,1,1,1,1580.0,2002,1.358,124.792
75,2,10,11,1,1781.0,2002,50.324,155.461
197,1,21,14,1,3470.0,2002,-1.52,29.25
20,1,11,3,1,2130.0,2002,13.434,-88.269
101,3,16,7,1,1807.0,2002,-4.08,145.037
6,1,5,5,2,2632.0,2002,-21.244,55.708
198,3,26,3,1,3763.0,2002,14.473,-90.88
108,1,32,18,1,3320.0,2001,37.748,14.999
136,2,10,10,1,2882.0,2001,55.972,160.595
65,0,24,2,4,-185.0,2001,12.3,-61.64
194,1,12,8,1,4784.0,2001,-0.171,-78.598
199,0,27,16,4,-1200.0,2001,-32.958,-5.22
17,3,10,10,1,1513.0,2001,54.049,159.443
89,1,26,3,5,2569.0,2001,14.382,-90.601
200,1,10,10,1,2717.0,2001,53.256,158.836
201,1,25,15,2,1370.0,2001,-58.445,-26.374
68,2,15,13,4,-40.0,2001,-18.325,-174.365
160,1,1,1,1,2575.0,2001,-0.979,100.681
123,1,6,6,3,169.0,2001,24.751,141.289
31,2,16,7,1,2334.0,2001,-5.05,151.33
136,3,10,10,1,2882.0,2001,55.972,160.595
49,1,1,1,3,155.0,2001,-6.102,105.423
108,2,32,18,1,3320.0,2001,37.748,14.999
101,2,16,7,1,1807.0,2001,-4.08,145.037
6,1,5,5,2,2632.0,2001,-21.244,55.708
166,3,22,7,1,1413.0,2001,-16.507,168.346
158,0,1,1,1,1325.0,2001,1.488,127.63
51,2,1,1,1,3800.0,2001,-1.697,101.264
3,1,3,3,1,1745.0,2001,12.702,-87.004
177,1,34,5,5,230.0,2001,-53.03,72.6
102,0,4,6,4,-75.0,2001,20.42,145.03
83,1,3,3,3,594.0,2001,11.985,-86.165
50,2,1,1,5,2885.0,2001,-0.38,100.474
6,1,5,5,2,2632.0,2001,-21.244,55.708
24,2,14,13,1,294.0,2001,-37.52,177.18
52,2,21,14,2,3058.0,2001,-1.408,29.2
16,3,4,9,1,1730.0,2001,52.825,-169.944
12,1,3,3,1,1036.0,2001,12.606,-86.84
31,3,16,7,1,2334.0,2001,-5.05,151.33
202,2,1,1,5,1559.0,2001,-8.73,120.98
137,2,6,6,1,775.0,2001,34.094,139.526
56,3,13,12,1,2462.0,2001,13.257,123.685
203,2,1,1,5,2785.0,2000,4.903,96.289
181,3,6,6,1,796.0,2000,29.638,129.714
4,2,1,1,1,2329.0,2000,-7.942,112.95
8,1,6,6,3,704.0,2000,30.793,130.305
31,4,16,7,1,2334.0,2000,-5.05,151.33
204,1,6,6,1,1131.0,2000,42.063,140.677
205,1,1,1,1,1940.0,2000,-3.522,102.615
89,1,26,3,5,2569.0,2000,14.382,-90.601
37,2,10,10,1,4754.0,2000,56.056,160.642
81,2,19,8,1,5592.0,2000,-23.37,-67.73
136,2,10,10,1,2882.0,2000,55.972,160.595
56,2,13,12,1,2462.0,2000,13.257,123.685
13,2,1,1,1,3260.0,2000,-8.119,114.056
15,2,9,8,1,2953.0,2000,-37.856,-71.183
206,1,10,10,5,2288.0,2000,52.449,158.196
137,3,6,6,1,775.0,2000,34.094,139.526
6,1,5,5,2,2632.0,2000,-21.244,55.708
101,2,16,7,1,1807.0,2000,-4.08,145.037
49,1,1,1,3,155.0,2000,-6.102,105.423
207,2,40,14,1,4095.0,2000,4.203,9.17
18,2,1,1,1,1785.0,2000,1.112,124.737
97,0,25,15,1,843.0,2000,-57.8,-26.483
85,2,1,1,1,1580.0,2000,1.358,124.792
72,2,17,8,1,5960.0,2000,-15.787,-71.857
208,2,6,6,1,733.0,2000,42.544,140.839
120,1,29,8,5,4276.0,2000,1.22,-77.37
206,2,10,10,5,2288.0,2000,52.449,158.196
136,2,10,10,1,2882.0,2000,55.972,160.595
50,2,1,1,5,2885.0,2000,-0.38,100.474
117,2,34,5,1,2745.0,2000,-53.106,73.513
24,3,14,13,1,294.0,2000,-37.52,177.18
40,1,7,7,1,796.0,2000,-10.386,165.804
209,2,16,7,11,1855.0,2000,-6.137,155.196
210,3,30,17,1,1490.0,2000,63.983,-19.666
181,2,6,6,1,796.0,2000,29.638,129.714
6,1,5,5,2,2632.0,2000,-21.244,55.708
37,2,10,10,1,4754.0,2000,56.056,160.642
52,2,21,14,2,3058.0,2000,-1.408,29.2
8,2,6,6,3,704.0,2000,30.793,130.305
140,1,3,3,1,1700.0,1999,11.538,-85.622
83,1,3,3,3,594.0,1999,11.985,-86.165
9,1,7,7,4,-20.0,1999,-8.991,157.979
31,1,16,7,1,2334.0,1999,-5.05,151.33
211,1,33,11,1,1124.0,1999,45.389,148.838
124,3,12,8,1,5023.0,1999,-1.467,-78.442
123,1,6,6,3,169.0,1999,24.751,141.289
212,4,10,10,1,3283.0,1999,56.653,161.36
213,2,3,3,12,728.0,1999,12.506,-86.702
13,2,1,1,1,3260.0,1999,-8.119,114.056
6,1,5,5,2,2632.0,1999,-21.244,55.708
214,1,1,1,1,2769.0,1999,-8.058,114.242
56,3,13,12,1,2462.0,1999,13.257,123.685
181,1,6,6,1,796.0,1999,29.638,129.714
118,0,14,13,4,-132.0,1999,-25.887,-177.188
109,0,1,1,5,583.0,1999,-8.532,123.573
12,2,3,3,1,1036.0,1999,12.606,-86.84
198,2,26,3,1,3763.0,1999,14.473,-90.88
40,1,7,7,1,796.0,1999,-10.386,165.804
105,1,1,1,1,3428.0,1999,-7.242,109.208
3,2,3,3,1,1745.0,1999,12.702,-87.004
50,2,1,1,5,2885.0,1999,-0.38,100.474
215,2,27,17,4,-3800.0,1999,85.608,85.25
212,2,10,10,1,3283.0,1999,56.653,161.36
191,2,1,1,1,1703.0,1999,-8.542,122.775
207,2,40,14,1,4095.0,1999,4.203,9.17
51,2,1,1,1,3800.0,1999,-1.697,101.264
41,3,1,1,1,1797.0,1999,2.781,125.407
216,1,1,1,3,1717.0,1999,-8.242,115.375
30,3,4,9,1,2857.0,1999,54.756,-163.97
203,1,1,1,5,2785.0,1999,4.903,96.289
136,2,10,10,1,2882.0,1999,55.972,160.595
9,1,7,7,4,-20.0,1999,-8.991,157.979
49,2,1,1,3,155.0,1999,-6.102,105.423
37,2,10,10,1,4754.0,1999,56.056,160.642
187,1,22,7,1,833.0,1999,-16.68,168.37
97,0,25,15,1,843.0,1999,-57.8,-26.483
68,1,15,13,4,-296.0,1999,-20.852,-175.55
181,1,6,6,1,796.0,1999,29.638,129.714
158,2,1,1,1,1325.0,1998,1.488,127.63
130,3,30,17,3,1719.0,1998,64.416,-17.316
217,0,41,16,1,1023.0,1998,38.73,-27.32
42,1,19,8,1,3977.0,1998,-35.223,-70.568
159,2,19,8,1,3125.0,1998,-38.692,-71.729
144,1,6,6,3,1499.0,1998,43.384,144.013
30,1,4,9,1,2857.0,1998,54.756,-163.97
51,2,1,1,1,3800.0,1998,-1.697,101.264
204,2,6,6,1,1131.0,1998,42.063,140.677
52,2,21,14,2,3058.0,1998,-1.408,29.2
154,1,12,8,2,1640.0,1998,-0.92,-91.408
83,1,3,3,3,594.0,1998,11.985,-86.165
24,2,14,13,1,294.0,1998,-37.52,177.18
218,1,4,9,1,2221.0,1998,57.135,-156.99
194,3,12,8,1,4784.0,1998,-0.171,-78.598
37,2,10,10,1,4754.0,1998,56.056,160.642
166,3,22,7,1,1413.0,1998,-16.507,168.346
41,1,1,1,1,1797.0,1998,2.781,125.407
51,2,1,1,1,3800.0,1998,-1.697,101.264
216,1,1,1,3,1717.0,1998,-8.242,115.375
136,0,10,10,1,2882.0,1998,55.972,160.595
212,3,10,10,1,3283.0,1998,56.653,161.36
169,3,4,9,1,1518.0,1998,52.381,-174.166
8,2,6,6,3,704.0,1998,30.793,130.305
203,1,1,1,5,2785.0,1998,4.903,96.289
159,2,19,8,1,3125.0,1998,-38.692,-71.729
219,1,6,6,10,2400.0,1998,36.921,138.036
24,1,14,13,1,294.0,1998,-37.52,177.18
6,1,5,5,2,2632.0,1998,-21.244,55.708
94,1,19,8,1,2847.0,1998,-39.42,-71.93
21,2,8,3,5,1916.0,1998,10.83,-85.324
91,0,27,4,4,-1410.0,1998,45.95,-130.0
20,1,11,3,1,2130.0,1997,13.434,-88.269
118,0,14,13,4,-132.0,1997,-25.887,-177.188
136,3,10,10,1,2882.0,1997,55.972,160.595
35,3,18,3,1,3850.0,1997,19.514,-103.62
219,1,6,6,10,2400.0,1997,36.921,138.036
163,1,14,13,1,2797.0,1997,-39.28,175.57
37,1,10,10,1,4754.0,1997,56.056,160.642
220,1,6,6,1,1366.0,1997,39.964,140.757
221,1,42,2,1,1224.0,1997,15.307,-61.305
62,2,1,1,5,1912.0,1997,-8.2,119.07
8,1,6,6,3,704.0,1997,30.793,130.305
83,1,3,3,3,594.0,1997,11.985,-86.165
30,1,4,9,1,2857.0,1997,54.756,-163.97
3,1,3,3,1,1745.0,1997,12.702,-87.004
220,1,6,6,1,1366.0,1997,39.964,140.757
136,3,10,10,1,2882.0,1997,55.972,160.595
16,2,4,9,1,1730.0,1997,52.825,-169.944
118,0,14,13,4,-132.0,1997,-25.887,-177.188
13,2,1,1,1,3260.0,1997,-8.119,114.056
49,2,1,1,3,155.0,1997,-6.102,105.423
194,1,12,8,1,4784.0,1997,-0.171,-78.598
159,1,19,8,1,3125.0,1997,-38.692,-71.729
212,2,10,10,1,3283.0,1997,56.653,161.36
222,1,4,9,1,1066.0,1997,52.5,-171.252
152,3,4,9,2,1073.0,1997,53.43,-168.13
9,1,7,7,4,-20.0,1997,-8.991,157.979
53,1,1,1,5,2565.0,1996,-7.2,109.879
181,1,6,6,1,796.0,1996,29.638,129.714
177,1,34,5,5,230.0,1996,-53.03,72.6
83,1,3,3,3,594.0,1996,11.985,-86.165
46,2,10,11,1,2285.0,1996,50.861,155.565
52,3,21,14,2,3058.0,1996,-1.408,29.2
144,1,6,6,3,1499.0,1996,43.384,144.013
37,2,10,10,1,4754.0,1996,56.056,160.642
81,2,19,8,1,5592.0,1996,-23.37,-67.73
41,1,1,1,1,1797.0,1996,2.781,125.407
130,3,30,17,3,1719.0,1996,64.416,-17.316
118,0,14,13,4,-132.0,1996,-25.887,-177.188
222,1,4,9,1,1066.0,1996,52.5,-171.252
94,1,19,8,1,2847.0,1996,-39.42,-71.93
78,2,4,9,1,2493.0,1996,55.417,-161.894
223,1,6,6,1,1728.0,1996,37.647,140.281
51,1,1,1,1,3800.0,1996,-1.697,101.264
58,2,13,12,1,2435.0,1996,10.412,123.132
136,0,10,10,1,2882.0,1996,55.972,160.595
49,2,1,1,3,155.0,1996,-6.102,105.423
43,2,1,1,1,1715.0,1996,0.8,127.33
224,0,27,4,4,-2430.0,1996,0.792,-86.15
115,1,4,6,1,570.0,1996,18.13,145.8
163,3,14,13,1,2797.0,1996,-39.28,175.57
155,1,22,7,7,1334.0,1996,-16.25,168.12
39,1,8,3,1,2697.0,1996,10.2,-84.233
180,3,18,3,1,5393.0,1996,19.023,-98.622
204,1,6,6,1,1131.0,1996,42.063,140.677
225,0,27,4,4,-3000.0,1996,42.67,-126.78
226,0,4,4,4,-975.0,1996,18.92,-155.27
227,1,5,7,4,-80.0,1996,-20.98,170.28
228,2,6,6,5,1483.0,1996,32.761,130.299
94,1,19,8,1,2847.0,1996,-39.42,-71.93
229,3,10,10,1,1180.0,1996,53.98,159.45
17,3,10,10,1,1513.0,1996,54.049,159.443
30,3,4,9,1,2857.0,1995,54.756,-163.97
230,0,5,5,4,-650.0,1995,-37.721,77.825
100,2,16,7,7,688.0,1995,-4.271,152.203
118,0,14,13,4,-132.0,1995,-25.887,-177.188
45,1,4,9,1,2507.0,1995,56.17,-159.38
41,1,1,1,1,1797.0,1995,2.781,125.407
21,2,8,3,5,1916.0,1995,10.83,-85.324
159,2,19,8,1,3125.0,1995,-38.692,-71.729
231,0,4,6,4,-230.0,1995,15.62,145.57
232,1,6,6,1,1791.0,1995,33.086,131.249
136,3,10,10,1,2882.0,1995,55.972,160.595
15,2,9,8,1,2953.0,1995,-37.856,-71.183
4,1,1,1,1,2329.0,1995,-7.942,112.95
233,2,43,8,1,5163.0,1995,-20.73,-68.55
179,3,25,2,1,915.0,1995,16.72,-62.18
40,1,7,7,1,796.0,1995,-10.386,165.804
24,1,14,13,1,294.0,1995,-37.52,177.18
122,2,4,9,1,1307.0,1995,51.923,-177.168
27,2,15,13,4,43.0,1995,-19.18,-174.87
213,2,3,3,12,728.0,1995,12.506,-86.702
45,1,4,9,1,2507.0,1995,56.17,-159.38
97,0,25,15,1,843.0,1995,-57.8,-26.483
94,1,19,8,1,2847.0,1995,-39.42,-71.93
95,2,28,16,1,2829.0,1995,14.95,-24.35
13,1,1,1,1,3260.0,1995,-8.119,114.056
4,1,1,1,1,2329.0,1995,-7.942,112.95
61,2,22,7,2,1496.0,1995,-15.389,167.835
234,1,6,6,1,2455.0,1995,36.227,137.587
235,1,4,9,1,1800.0,1995,53.891,-166.923
22,2,12,8,2,1476.0,1995,-0.37,-91.55
20,1,11,3,1,2130.0,1995,13.434,-88.269
163,3,14,13,1,2797.0,1995,-39.28,175.57
192,0,4,13,4,-592.0,1995,-14.215,-169.058
180,2,18,3,1,5393.0,1994,19.023,-98.622
44,2,20,1,1,354.0,1994,12.278,93.858
155,1,22,7,7,1334.0,1994,-16.25,168.12
15,2,9,8,1,2953.0,1994,-37.856,-71.183
236,2,8,3,1,3432.0,1994,9.979,-83.852
63,2,13,12,1,1535.0,1994,12.769,124.056
81,2,19,8,1,5592.0,1994,-23.37,-67.73
16,1,4,9,1,1730.0,1994,52.825,-169.944
60,1,1,1,1,3142.0,1994,-4.016,103.121
94,1,19,8,1,2847.0,1994,-39.42,-71.93
100,4,16,7,7,688.0,1994,-4.271,152.203
64,1,23,14,1,2962.0,1994,-2.764,35.914
37,3,10,10,1,4754.0,1994,56.056,160.642
123,1,6,6,3,169.0,1994,24.751,141.289
216,1,1,1,3,1717.0,1994,-8.242,115.375
12,2,3,3,1,1036.0,1994,12.606,-86.84
35,1,18,3,1,3850.0,1994,19.514,-103.62
81,2,19,8,1,5592.0,1994,-23.37,-67.73
13,1,1,1,1,3260.0,1994,-8.119,114.056
136,2,10,10,1,2882.0,1994,55.972,160.595
52,2,21,14,2,3058.0,1994,-1.408,29.2
197,1,21,14,1,3470.0,1994,-1.52,29.25
108,3,32,18,1,3320.0,1994,37.748,14.999
74,3,1,1,1,3726.0,1994,-8.42,116.47
16,3,4,9,1,1730.0,1994,52.825,-169.944
159,2,19,8,1,3125.0,1994,-38.692,-71.729
36,2,6,6,3,1592.0,1994,32.884,131.104
31,1,16,7,1,2334.0,1994,-5.05,151.33
49,2,1,1,3,155.0,1994,-6.102,105.423
39,2,8,3,1,2697.0,1994,10.2,-84.233
214,1,1,1,1,2769.0,1994,-8.058,114.242
43,2,1,1,1,1715.0,1994,0.8,127.33
122,2,4,9,1,1307.0,1994,51.923,-177.168
81,2,19,8,1,5592.0,1993,-23.37,-67.73
237,1,12,8,2,1130.0,1993,-0.43,-91.12
238,1,16,7,5,1280.0,1993,-5.358,147.12
136,3,10,10,1,2882.0,1993,55.972,160.595
109,2,1,1,5,583.0,1993,-8.532,123.573
30,2,4,9,1,2857.0,1993,54.756,-163.97
58,2,13,12,1,2435.0,1993,10.412,123.132
235,1,4,9,1,1800.0,1993,53.891,-166.923
108,1,32,18,1,3320.0,1993,37.748,14.999
45,2,4,9,1,2507.0,1993,56.17,-159.38
214,1,1,1,1,2769.0,1993,-8.058,114.242
239,0,27,4,4,-2400.0,1993,46.52,-129.58
240,1,1,1,1,1659.0,1993,-8.342,123.258
83,1,3,3,3,594.0,1993,11.985,-86.165
241,2,4,9,1,1054.0,1993,52.315,-172.51
43,2,1,1,1,1715.0,1993,0.8,127.33
13,1,1,1,1,3260.0,1993,-8.119,114.056
194,1,12,8,1,4784.0,1993,-0.171,-78.598
242,1,13,12,1,1486.0,1993,15.13,120.35
108,1,32,18,1,3320.0,1993,37.748,14.999
56,2,13,12,1,2462.0,1993,13.257,123.685
81,4,19,8,1,5592.0,1993,-23.37,-67.73
243,0,18,3,2,1050.0,1993,18.78,-110.95
53,1,1,1,5,2565.0,1993,-7.2,109.879
115,2,4,6,1,570.0,1993,18.13,145.8
120,2,29,8,5,4276.0,1993,1.22,-77.37
31,2,16,7,1,2334.0,1993,-5.05,151.33
117,2,34,5,1,2745.0,1993,-53.106,73.513
241,2,4,9,1,1054.0,1992,52.315,-172.51
244,1,4,9,1,1303.0,1992,54.134,-165.986
177,0,34,5,5,230.0,1992,-53.03,72.6
139,1,6,6,4,-29.0,1992,24.285,141.481
49,1,1,1,3,155.0,1992,-6.102,105.423
39,0,8,3,1,2697.0,1992,10.2,-84.233
37,2,10,10,1,4754.0,1992,56.056,160.642
94,1,19,8,1,2847.0,1992,-39.42,-71.93
6,1,5,5,2,2632.0,1992,-21.244,55.708
159,1,19,8,1,3125.0,1992,-38.692,-71.729
15,2,9,8,1,2953.0,1992,-37.856,-71.183
242,1,13,12,1,1486.0,1992,15.13,120.35
69,3,4,9,4,150.0,1992,53.93,-168.03
245,4,4,9,1,3374.0,1992,61.299,-152.251
58,2,13,12,1,2435.0,1992,10.412,123.132
117,0,34,5,1,2745.0,1992,-53.106,73.513
36,2,6,6,3,1592.0,1992,32.884,131.104
115,1,4,6,1,570.0,1992,18.13,145.8
213,3,3,3,12,728.0,1992,12.506,-86.702
185,1,1,1,1,1318.0,1992,3.689,125.447
136,2,10,10,1,2882.0,1992,55.972,160.595
244,2,4,9,1,1303.0,1992,54.134,-165.986
39,1,8,3,1,2697.0,1992,10.2,-84.233
163,1,14,13,1,2797.0,1992,-39.28,175.57
37,2,10,10,1,4754.0,1992,56.056,160.642
1,2,1,1,1,2910.0,1992,-7.54,110.446
58,1,13,12,1,2435.0,1992,10.412,123.132
108,2,32,18,1,3320.0,1991,37.748,14.999
54,1,6,6,2,1700.0,1991,31.934,130.862
176,0,27,4,4,-2500.0,1991,9.83,-104.3
246,3,4,9,1,1563.0,1991,54.516,-164.65
240,1,1,1,1,1659.0,1991,-8.342,123.258
81,2,19,8,1,5592.0,1991,-23.37,-67.73
247,2,12,8,2,343.0,1991,0.33,-90.47
52,3,21,14,2,3058.0,1991,-1.408,29.2
244,2,4,9,1,1303.0,1991,54.134,-165.986
13,2,1,1,1,3260.0,1991,-8.119,114.056
